tilegrp,tileid,mjd,expnum,exptime,stage,status,drpqual,drpver,dpos,object,obstime,sci_ra,sci_dec,sci_pa,sci_amass,sci_kmpos,sci_focpos,sci_alt,sci_sh_hght,sci_moon_sep,skye_ra,skye_dec,skye_pa,skye_amass,skye_kmpos,skye_focpos,skye_name,skye_alt,sci_skye_sep,skye_sh_hght,skye_moon_sep,skyw_ra,skyw_dec,skyw_pa,skyw_amass,skyw_kmpos,skyw_focpos,skyw_name,skyw_alt,sci_skyw_sep,skyw_sh_hght,skyw_moon_sep,moon_ra,moon_dec,moon_phase,moon_fli,sun_alt,moon_alt,filename,location,agcam_location,calib_mjd,std_mean_senb,std_mean_senr,std_mean_senz,sci_mean_senb,sci_mean_senr,sci_mean_senz,mod_mean_senb,mod_mean_senr,mod_mean_senz,fluxcal,ra,dec,pa,NGCname,ra_icrs,dec_icrs,ra_g,dec_g
1040XX,1040882,60652,30817,900.0,1,0,0,1.2.0,0,tile_id=1040882,2024-12-08T04:49:11.230,97.19174448385019,4.873516504811529,2.383386785301687,1.273,-47.39,35.43,51.7515,3346.00101,115.6733,70.85949964834417,-56.128002581137125,1.5342710795706436,1.129,-54.64,35.15,WHAM_south_08,62.3343,64.7123,1252.51632,81.996,100.17876930160045,8.967074402068878,0.8220889942661866,1.372,-47.19,35.9,grid146,46.7571,5.0543,3815.34288,119.0809,341.93046,-8.93483,83.7,0.4464,-38.1077,-1.6006,lvmSFrame-00030817.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040882/60652/lvmSFrame-00030817.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030817.fits,60636,,,,,,,,,,0.0,97.19174448385019,4.873516504811529,2.383386785301687,NGC2237,97.19174448385019,4.873516504811529,-153.99618950281945,-2.7993334681325064
1041XX,1041905,60652,30818,900.0,1,0,0,1.2.0,0,tile_id=1041905,2024-12-08T05:06:52.657,98.23068350370357,4.463455517883206,2.51814542597106,1.243,-44.44,35.33,53.5352,3041.81532,116.4818,70.85951090718065,-56.128009216139915,1.5459697591372454,1.138,-52.17,34.99,WHAM_south_08,61.5148,64.6069,1229.70682,81.9767,100.17875877971838,8.967088552098039,0.7799242819103472,1.332,-42.89,36.18,grid146,48.6343,4.9014,3502.12546,118.9114,342.09451,-8.8478,83.87,0.4479,-37.6482,-5.2972,lvmSFrame-00030818.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041905/60652/lvmSFrame-00030818.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030818.fits,60636,,,,,,,,,,0.0,98.23068350370357,4.463455517883206,2.51814542597106,NGC2237,98.23068350370357,4.463455517883206,-153.15384617746497,-2.0698563830249816
1042XX,1042416,60652,30819,900.0,1,0,0,1.2.0,0,tile_id=1042416,2024-12-08T05:23:01.720,98.652655635248,4.444448976527367,2.5520615562755147,1.223,-41.11,35.33,54.7937,2804.36211,116.7434,70.85949570020203,-56.128010994420286,1.5669130927152954,1.149,-49.97,34.99,WHAM_south_08,60.4938,64.7088,1193.18801,81.9566,100.17879098163364,8.967079738159184,0.7427699675896918,1.305,-38.96,36.16,grid146,50.0249,4.7697,3205.05649,118.7525,342.24837,-8.76857,84.03,0.4493,-36.933,-8.643,lvmSFrame-00030819.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042416/60652/lvmSFrame-00030819.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030819.fits,60636,,,,,,,,,,0.0,98.652655635248,4.444448976527367,2.5520615562755147,NGC2237,98.652655635248,4.444448976527367,-152.94325984642236,-1.705096817583689
1042XX,1042927,60652,30820,900.0,1,0,0,1.2.0,0,tile_id=1042927,2024-12-08T05:39:21.838,99.07459961008627,4.425115269882418,2.5877281526804863,1.209,-37.75,35.31,55.7529,2549.96523,116.9995,70.85943337648689,-56.12800059241146,1.5863849533390624,1.164,-47.79,34.99,WHAM_south_08,59.2258,64.812,1141.77273,81.9339,100.17879168426849,8.967071623165868,0.7223679477495458,1.285,-34.99,36.14,grid146,51.0821,4.6724,2896.83283,118.588,342.40786,-8.68867,84.2,0.4507,-35.9344,-11.9941,lvmSFrame-00030820.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042927/60652/lvmSFrame-00030820.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030820.fits,60636,,,,,,,,,,0.0,99.07459961008627,4.425115269882418,2.5877281526804863,NGC2237,99.07459961008627,4.425115269882418,-152.73267881840286,-1.3403597774572709
1043XX,1043438,60652,30821,900.0,1,0,0,1.2.0,0,tile_id=1043438,2024-12-08T05:55:49.277,99.49655794895322,4.405444943623927,2.6215920652037337,1.2,-34.4,35.31,56.3711,2284.04905,117.2507,100.1787823430942,8.967082070576822,1.1411317774060874,1.273,-31.23,34.99,grid146,51.7624,4.6117,2581.94145,118.4183,70.85948309754875,-56.128032437825645,1.1359885927053064,1.182,-45.45,36.17,WHAM_south_08,57.7403,64.9165,1076.32938,81.9087,342.5724,-8.60847,84.37,0.4522,-34.6636,-15.3317,lvmSFrame-00030821.fits,sdsswork/lvm/spectro/redux/1.2.0/1043XX/1043438/60652/lvmSFrame-00030821.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030821.fits,60636,,,,,,,,,,0.0,99.49655794895322,4.405444943623927,2.6215920652037337,NGC2237,99.49655794895322,4.405444943623927,-152.52205706485816,-0.9756170441074989
1043XX,1043876,60652,30823,900.0,1,0,0,1.2.0,0,tile_id=1043876,2024-12-08T06:29:49.611,99.72482924360641,4.759864746638575,2.6605430073125653,1.206,-26.86,35.38,56.0045,1755.62709,117.171,70.85946850140775,-56.12802333036099,1.650898588968352,1.234,-41.42,34.91,WHAM_south_08,54.14,65.3223,904.20552,81.8491,100.17881399831964,8.967084711607699,0.7213941803074911,1.271,-23.05,35.97,grid146,51.8688,4.2313,1935.23261,118.0559,342.92414,-8.44378,84.73,0.4553,-31.2746,-22.0787,lvmSFrame-00030823.fits,sdsswork/lvm/spectro/redux/1.2.0/1043XX/1043876/60652/lvmSFrame-00030823.fits,sdsswork/data/agcam/lco/60652/coadds/lvm.sci.coadd_s00030823.fits,60636,,,,,,,,,,0.0,99.72482924360641,4.759864746638575,2.6605430073125653,NGC2237,99.72482924360641,4.759864746638575,-152.7326806343792,-0.6108777624621724
1040XX,1040369,60653,30868,900.0,1,0,0,1.2.0,0,tile_id=1040369,2024-12-09T03:40:35.220,96.57390664793135,5.263867801155434,2.3090184055886915,1.477,-61.61,35.7,42.6029,3998.26259,102.9177,100.17873357801776,8.967114756072622,1.3636387360128004,1.643,-62.69,35.42,grid146,37.4583,5.1483,4864.32039,106.5558,70.85954912307834,-56.12807260934857,0.957150559192808,1.129,-63.91,36.44,WHAM_south_08,62.3179,64.9219,1158.58182,80.505,353.84556,-2.75196,96.05,0.554,-36.4937,19.8704,lvmSFrame-00030868.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040369/60653/lvmSFrame-00030868.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030868.fits,60636,,,,,,,,,,0.0,96.57390664793135,5.263867801155434,2.3090184055886915,NGC2237,96.57390664793135,5.263867801155434,-154.62798499517444,-3.16406959246705
1040XX,1040368,60653,30870,900.0,1,0,0,1.2.0,0,tile_id=1040368,2024-12-09T04:14:31.216,96.37788524241535,5.636347957214406,2.2543482130696377,1.353,-53.54,35.57,47.6292,3851.77573,102.4637,70.85951539143593,-56.128019847584966,1.4779297027761187,1.123,-59.06,35.34,WHAM_south_08,62.9326,65.2291,1235.57358,80.501,100.17875626686237,8.967087995894195,0.8720403814398932,1.473,-54.58,36.27,grid146,42.7492,5.0302,4398.26527,106.2787,354.10139,-2.58835,96.33,0.5564,-37.8915,12.619,lvmSFrame-00030870.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040368/60653/lvmSFrame-00030870.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030870.fits,60636,,,,,,,,,,0.0,96.37788524241535,5.636347957214406,2.2543482130696377,NGC2237,96.37788524241535,5.636347957214406,-155.04912562319763,-3.1640823714202213
1041XX,1041393,60653,30871,900.0,1,0,0,1.2.0,0,tile_id=1041393,2024-12-09T04:30:45.499,97.61392602458402,4.8554582211853745,2.430675895237315,1.309,-51.2,35.57,49.8098,3541.7923,103.5404,100.17875387603887,8.96710109192686,1.2166443681882477,1.414,-50.9,35.32,grid146,44.9743,4.8359,4147.71228,106.14,70.85953291820272,-56.128058195201106,0.9897395884416973,1.125,-56.49,36.27,WHAM_south_08,62.7517,64.8108,1249.11908,80.4957,354.22996,-2.51018,96.47,0.5575,-38.1171,9.1395,lvmSFrame-00030871.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041393/60653/lvmSFrame-00030871.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030871.fits,60636,,,,,,,,,,0.0,97.61392602458402,4.8554582211853745,2.430675895237315,NGC2237,97.61392602458402,4.8554582211853745,-153.7856083332134,-2.4346009313879615
1040XX,1040881,60653,30872,900.0,1,0,0,1.2.0,0,tile_id=1040881,2024-12-09T04:47:06.728,96.99636107321302,5.2464474239123176,2.3552099101173547,1.274,-46.65,35.57,51.7053,3435.55437,102.7954,70.85949703613197,-56.12806580811372,1.487462573876668,1.13,-54.37,35.32,WHAM_south_08,62.2637,65.0182,1247.02035,80.488,100.1787696105012,8.967105592514343,0.771581524016708,1.368,-46.75,36.27,grid146,46.9702,4.8798,3878.46337,105.9963,354.36354,-2.43156,96.61,0.5588,-38.0473,5.6343,lvmSFrame-00030872.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040881/60653/lvmSFrame-00030872.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030872.fits,60636,,,,,,,,,,0.0,96.99636107321302,5.2464474239123176,2.3552099101173547,NGC2237,96.99636107321302,5.2464474239123176,-154.41735233209678,-2.7993393892119873
1041XX,1041904,60653,30873,900.0,1,0,0,1.2.0,0,tile_id=1041904,2024-12-09T05:03:19.932,98.03613404483747,4.837017448655785,2.4634822348977554,1.247,-44.03,35.55,53.2985,3149.22973,103.6794,100.1787720502264,8.96708697592626,1.150002245665014,1.331,-43.01,35.32,grid146,48.6713,4.6454,3596.38253,105.8497,70.85950030349264,-56.12804120266519,1.0203319741902523,1.138,-51.91,36.25,WHAM_south_08,61.4932,64.9105,1229.36868,80.4781,354.5001,-2.3537,96.75,0.56,-37.6849,2.1605,lvmSFrame-00030873.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041904/60653/lvmSFrame-00030873.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030873.fits,60636,,,,,,,,,,0.0,98.03613404483747,4.837017448655785,2.4634822348977554,NGC2237,98.03613404483747,4.837017448655785,-153.57501180813566,-2.0698473979544514
1042XX,1042415,60653,30874,900.0,1,0,0,1.2.0,0,tile_id=1042415,2024-12-09T05:20:56.057,98.4583213729573,4.818206011618613,2.535718142778322,1.226,-40.36,35.55,54.6264,2892.4917,103.9409,70.85949515392444,-56.1280649771477,1.5215520272472831,1.15,-49.72,35.21,WHAM_south_08,60.3623,65.0115,1193.07549,80.4647,100.17881362685752,8.967077751034617,0.6907875810722675,1.302,-38.51,36.19,grid146,50.1619,4.4866,3276.09694,105.6861,354.65289,-2.26936,96.91,0.5614,-36.9684,-1.6024,lvmSFrame-00030874.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042415/60653/lvmSFrame-00030874.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030874.fits,60636,,,,,,,,,,0.0,98.4583213729573,4.818206011618613,2.535718142778322,NGC2237,98.4583213729573,4.818206011618613,-153.3644139920688,-1.7051140532017017
1042XX,1042926,60653,30875,900.0,1,0,0,1.2.0,0,tile_id=1042926,2024-12-09T05:37:33.330,98.88050689376851,4.799088288431328,2.5951009281590633,1.213,-36.87,35.55,55.5308,2631.63305,104.207,100.17878545688352,8.967088658283423,1.113131106624035,1.283,-34.68,35.21,grid146,51.1921,4.3627,2963.45616,105.5273,70.85948336585953,-56.12804118619808,1.0615271627889036,1.166,-47.3,36.19,WHAM_south_08,59.0451,65.1138,1143.18108,80.4497,354.80154,-2.18986,97.07,0.5628,-35.9947,-5.1451,lvmSFrame-00030875.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042926/60653/lvmSFrame-00030875.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030875.fits,60636,,,,,,,,,,0.0,98.88050689376851,4.799088288431328,2.5951009281590633,NGC2237,98.88050689376851,4.799088288431328,-153.15384523156777,-1.340359582342031
1043XX,1043437,60653,30876,900.0,1,0,0,1.2.0,0,tile_id=1043437,2024-12-09T05:53:41.677,99.30267815498249,4.779615412117597,2.6156416323977565,1.205,-33.65,35.51,56.0649,2366.84164,104.4736,100.17879024729963,8.967061848348317,1.1082485115338887,1.272,-30.8,35.16,grid146,51.8126,4.2768,2654.04693,105.369,70.85946858338609,-56.12799991616837,1.0855825415014897,1.185,-45.21,36.15,WHAM_south_08,57.566,65.2174,1081.23933,80.4328,354.94991,-2.11282,97.23,0.5641,-34.7879,-8.5717,lvmSFrame-00030876.fits,sdsswork/lvm/spectro/redux/1.2.0/1043XX/1043437/60653/lvmSFrame-00030876.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030876.fits,60636,,,,,,,,,,0.0,99.30267815498249,4.779615412117597,2.6156416323977565,NGC2237,99.30267815498249,4.779615412117597,-152.9432496857935,-0.9756225488297965
1044XX,1044315,60653,30878,900.0,1,0,0,1.2.0,0,tile_id=1044315,2024-12-09T06:27:37.216,99.95334623935139,5.114201688064146,2.697079123981326,1.211,-26.52,35.43,55.6295,1819.43689,104.7903,100.17879338495835,8.967050851412637,1.142297529385832,1.272,-22.87,35.08,grid146,51.8271,3.8593,2003.10076,105.0239,70.85947585216186,-56.12802241873294,1.1378910707405432,1.237,-41.0,36.16,WHAM_south_08,53.9416,65.7282,913.84332,80.3902,355.27449,-1.95139,97.56,0.567,-31.4877,-15.7149,lvmSFrame-00030878.fits,sdsswork/lvm/spectro/redux/1.2.0/1044XX/1044315/60653/lvmSFrame-00030878.fits,sdsswork/data/agcam/lco/60653/coadds/lvm.sci.coadd_s00030878.fits,60636,,,,,,,,,,0.0,99.95334623935139,5.114201688064146,2.697079123981326,NGC2237,99.95334623935139,5.114201688064146,-152.9432641079358,-0.24612444811073472
1040XX,1040880,60654,30924,900.0,1,0,0,1.2.0,0,tile_id=1040880,2024-12-10T03:57:46.226,96.80061476595897,5.619285789062531,2.31682884216181,1.401,-56.95,36.0,45.54,3953.71826,89.871,100.1786971219318,8.967111296193456,1.3182683637762587,1.529,-57.8,35.62,grid146,40.8434,4.7363,4644.17662,92.9568,70.85953968812626,-56.12804606754753,1.0374210852805883,1.124,-60.74,36.73,WHAM_south_08,62.8567,65.3247,1197.62856,79.5751,6.52344,4.13051,109.38,0.667,-37.2472,22.5133,lvmSFrame-00030924.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040880/60654/lvmSFrame-00030924.fits,sdsswork/data/agcam/lco/60654/coadds/lvm.sci.coadd_s00030924.fits,60636,,,,,,,,,,0.0,96.80061476595897,5.619285789062531,2.31682884216181,NGC2237,96.80061476595897,5.619285789062531,-154.8385465726295,-2.799322992793713
1041XX,1041392,60654,30925,900.0,1,0,0,1.2.0,0,tile_id=1041392,2024-12-10T04:15:24.337,97.41879903939534,5.228676480946854,2.3924886123426377,1.344,-53.59,35.72,48.0629,3744.33054,90.3816,70.85951075585244,-56.12806023756733,1.4741764479955912,1.123,-58.36,35.23,WHAM_south_08,62.911,65.1159,1229.16786,79.5793,100.1787612603824,8.967113623861906,0.9110139167208959,1.454,-53.42,36.33,grid146,43.4325,4.634,4401.11933,92.821,6.64862,4.20958,109.52,0.6681,-37.8112,18.8886,lvmSFrame-00030925.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041392/60654/lvmSFrame-00030925.fits,sdsswork/data/agcam/lco/60654/coadds/lvm.sci.coadd_s00030925.fits,60636,,,,,,,,,,0.0,97.41879903939534,5.228676480946854,2.3924886123426377,NGC2237,97.41879903939534,5.228676480946854,-154.20678796067403,-2.4345959186567234
1041XX,1041903,60654,30926,900.0,1,0,0,1.2.0,0,tile_id=1041903,2024-12-10T04:32:10.281,97.84126636865726,5.210490785177273,2.4772994547757015,1.304,-50.07,35.72,50.0679,3577.72845,90.6733,70.85950940970531,-56.12800455563351,1.5030191533539339,1.126,-55.94,35.23,WHAM_south_08,62.6253,65.2147,1242.50121,79.581,100.17876733669459,8.96707065582492,0.8480896770305487,1.398,-49.41,36.33,grid146,45.6554,4.4148,4148.43648,92.6877,6.77181,4.28444,109.65,0.6692,-38.0308,15.4066,lvmSFrame-00030926.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041903/60654/lvmSFrame-00030926.fits,sdsswork/data/agcam/lco/60654/coadds/lvm.sci.coadd_s00030926.fits,60636,,,,,,,,,,0.0,97.84126636865726,5.210490785177273,2.4772994547757015,NGC2237,97.84126636865726,5.210490785177273,-153.99619564902824,-2.06983329457205
1041XX,1041391,60654,30927,900.0,1,0,0,1.2.0,0,tile_id=1041391,2024-12-10T04:48:29.322,97.22334370072909,5.601745686724682,2.402341934189323,1.271,-45.56,35.72,51.844,3471.87803,89.9002,100.17874765671232,8.967090835771911,1.1797391006961726,1.355,-45.67,35.23,grid146,47.5592,4.4628,3883.58313,92.5541,70.85950528285235,-56.128054896477906,1.050351149380521,1.132,-53.42,36.33,WHAM_south_08,62.0418,65.4215,1239.59933,79.5806,6.89573,4.35703,109.78,0.6703,-37.9443,11.9907,lvmSFrame-00030927.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041391/60654/lvmSFrame-00030927.fits,sdsswork/data/agcam/lco/60654/coadds/lvm.sci.coadd_s00030927.fits,60636,,,,,,,,,,0.0,97.22334370072909,5.601745686724682,2.402341934189323,NGC2237,97.22334370072909,5.601745686724682,-154.62793293220727,-2.4345848865038553
1042XX,1042414,60654,30928,900.0,1,0,0,1.2.0,0,tile_id=1042414,2024-12-10T05:04:37.341,98.26370174199499,5.1918931488086555,2.5276944112920576,1.246,-42.96,35.72,53.3562,3181.36825,90.8323,100.17876764111458,8.96707597575054,1.1493183097685293,1.322,-41.74,35.23,grid146,49.1541,4.2264,3605.26737,92.4182,70.85947810006441,-56.12800122162371,1.0772712067437618,1.141,-51.19,36.33,WHAM_south_08,61.1881,65.3148,1221.3777,79.5779,7.02225,4.42856,109.91,0.6714,-37.5689,8.5924,lvmSFrame-00030928.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042414/60654/lvmSFrame-00030928.fits,sdsswork/data/agcam/lco/60654/coadds/lvm.sci.coadd_s00030928.fits,60636,,,,,,,,,,0.0,98.26370174199499,5.1918931488086555,2.5276944112920576,NGC2237,98.26370174199499,5.1918931488086555,-153.7855879475524,-1.705109216088639
1042XX,1042925,60654,30929,900.0,1,0,0,1.2.0,0,tile_id=1042925,2024-12-10T05:22:15.937,98.68613040942849,5.172953024548604,2.56528897774549,1.227,-39.26,35.69,54.5775,2919.86642,91.104,70.85948657259298,-56.12803711941628,1.5498859568479033,1.155,-49.01,35.35,WHAM_south_08,59.9697,65.4163,1184.39598,79.5726,100.17879491296412,8.967098535342146,0.734475049037255,1.295,-37.22,36.26,grid146,50.5295,4.073,3285.22219,92.2651,7.16521,4.50652,110.06,0.6726,-36.836,4.8579,lvmSFrame-00030929.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042925/60654/lvmSFrame-00030929.fits,sdsswork/data/agcam/lco/60654/coadds/lvm.sci.coadd_s00030929.fits,60636,,,,,,,,,,0.0,98.68613040942849,5.172953024548604,2.56528897774549,NGC2237,98.68613040942849,5.172953024548604,-153.57499671676786,-1.3403742942438555
1043XX,1043436,60654,30930,900.0,1,0,0,1.2.0,0,tile_id=1043436,2024-12-10T05:38:35.387,99.10856363880353,5.153697998797362,2.618762314402983,1.215,-35.9,35.69,55.3605,2659.04448,91.3827,100.17878848021887,8.967063876170414,1.1165837049244027,1.279,-33.48,35.33,grid146,51.424,3.9585,2977.95569,92.1192,70.85949638350765,-56.12803239810214,1.137486667037311,1.171,-46.65,36.26,WHAM_south_08,58.6095,65.519,1135.04871,79.5654,7.30182,4.57843,110.2,0.6737,-35.8694,1.3902,lvmSFrame-00030930.fits,sdsswork/lvm/spectro/redux/1.2.0/1043XX/1043436/60654/lvmSFrame-00030930.fits,sdsswork/data/agcam/lco/60654/coadds/lvm.sci.coadd_s00030930.fits,60636,,,,,,,,,,0.0,99.10856363880353,5.153697998797362,2.618762314402983,NGC2237,99.10856363880353,5.153697998797362,-153.36442315143285,-0.9756109079259127
1043XX,1043875,60654,30931,900.0,1,0,0,1.2.0,0,tile_id=1043875,2024-12-10T05:54:47.681,99.53096246779627,5.134107917497958,2.6634570691222703,1.209,-32.6,35.69,55.7939,2388.67161,91.6583,100.17879012189553,8.967061860962191,1.1193010859350099,1.27,-29.59,35.33,grid146,51.9262,3.8865,2666.19821,91.9703,70.85947348103154,-56.12800458251547,1.1592037340928572,1.191,-44.57,36.26,WHAM_south_08,57.0691,65.623,1072.70713,79.5561,7.44158,4.64963,110.34,0.6749,-34.6503,-2.0601,lvmSFrame-00030931.fits,sdsswork/lvm/spectro/redux/1.2.0/1043XX/1043875/60654/lvmSFrame-00030931.fits,sdsswork/data/agcam/lco/60654/coadds/lvm.sci.coadd_s00030931.fits,60636,,,,,,,,,,0.0,99.53096246779627,5.134107917497958,2.6634570691222703,NGC2237,99.53096246779627,5.134107917497958,-153.1538490287827,-0.6108678587822662
1040XX,1040879,60656,31087,900.0,1,0,0,1.2.0,0,tile_id=1040879,2024-12-12T03:47:23.285,96.60447513210104,5.991955657210814,2.2845013309486393,1.414,-57.24,35.95,44.9801,4035.7832,63.0192,100.1787343541902,8.967105275885874,1.3408321555442753,1.541,-58.39,35.59,grid146,40.4548,4.6268,4765.9341,65.6416,70.85952676607185,-56.128068868355726,1.0323867721555824,1.124,-61.12,36.64,WHAM_south_08,62.819,65.6317,1155.8318,79.8413,33.02783,17.11376,136.22,0.8616,-36.5565,33.212,lvmSFrame-00031087.fits,sdsswork/lvm/spectro/redux/1.2.0/1040XX/1040879/60656/lvmSFrame-00031087.fits,sdsswork/data/agcam/lco/60656/coadds/lvm.sci.coadd_s00031087.fits,60655,,,,,,,,,,0.0,96.60447513210104,5.991955657210814,2.2845013309486393,NGC2237,96.60447513210104,5.991955657210814,-155.2597150637009,-2.7993290402205844
1041XX,1041902,60656,31089,900.0,1,0,0,1.2.0,0,tile_id=1041902,2024-12-12T04:21:06.537,97.64604246286397,5.5838354722803425,2.3882426566289388,1.316,-50.55,35.67,49.4413,3748.44133,63.9198,100.1787459288511,8.967099219765418,1.24790506621056,1.408,-50.39,35.53,grid146,45.251,4.2138,4353.89076,65.4244,70.85950427002827,-56.128040393074265,1.0538031761873523,1.125,-56.19,36.32,WHAM_south_08,62.7046,65.5196,1221.95703,79.8746,33.25069,17.22797,136.43,0.8628,-37.7478,28.1796,lvmSFrame-00031089.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041902/60656/lvmSFrame-00031089.fits,sdsswork/data/agcam/lco/60656/coadds/lvm.sci.coadd_s00031089.fits,60655,,,,,,,,,,0.0,97.64604246286397,5.5838354722803425,2.3882426566289388,NGC2237,97.64604246286397,5.5838354722803425,-154.41737579408826,-2.0698489915502845
1041XX,1041390,60656,31090,900.0,1,0,0,1.2.0,0,tile_id=1041390,2024-12-12T04:37:20.194,97.02750312511031,5.974701348803439,2.343058035396978,1.282,-45.98,35.67,51.2458,3680.48985,63.1142,70.8594998287468,-56.12807486968856,1.5250183686133791,1.131,-54.09,35.53,WHAM_south_08,62.1826,65.7278,1230.66697,79.8878,100.1787771410709,8.967099202484484,0.8338620384425577,1.362,-46.26,36.32,grid146,47.1979,4.3261,4118.23094,65.3158,33.36251,17.28121,136.53,0.8635,-37.8788,25.5545,lvmSFrame-00031090.fits,sdsswork/lvm/spectro/redux/1.2.0/1041XX/1041390/60656/lvmSFrame-00031090.fits,sdsswork/data/agcam/lco/60656/coadds/lvm.sci.coadd_s00031090.fits,60655,,,,,,,,,,0.0,97.02750312511031,5.974701348803439,2.343058035396978,NGC2237,97.02750312511031,5.974701348803439,-155.04909714422004,-2.434584413824925
1042XX,1042413,60656,31091,900.0,1,0,0,1.2.0,0,tile_id=1042413,2024-12-12T04:53:35.762,98.06876751417089,5.565477696526438,2.4901228911675086,1.255,-43.33,35.67,52.796,3407.90495,64.1157,100.17876243620951,8.967092014113998,1.179166869182797,1.327,-42.51,35.53,grid146,48.8657,3.9938,3859.95992,65.2038,70.85949693314745,-56.12804679564122,1.0871457268304408,1.139,-51.62,36.3,WHAM_south_08,61.3758,65.6189,1223.96706,79.8989,33.47782,17.3335,136.64,0.8641,-37.7171,22.814,lvmSFrame-00031091.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042413/60656/lvmSFrame-00031091.fits,sdsswork/data/agcam/lco/60656/coadds/lvm.sci.coadd_s00031091.fits,60655,,,,,,,,,,0.0,98.06876751417089,5.565477696526438,2.4901228911675086,NGC2237,98.06876751417089,5.565477696526438,-154.20676225088516,-1.705106110257165
1042XX,1042924,60656,31092,900.0,1,0,0,1.2.0,0,tile_id=1042924,2024-12-12T05:09:48.391,98.49146575015075,5.54678212869495,2.4976860027690493,1.236,-39.97,35.62,53.9638,3185.60392,64.4132,70.85950253208985,-56.12805845595653,1.5631910311734454,1.151,-49.63,35.49,WHAM_south_08,60.3135,65.7194,1202.03423,79.9082,100.17880620874178,8.967094597153427,0.7589080880039337,1.301,-38.35,36.27,grid146,50.2107,3.8078,3582.90368,65.0891,33.59625,17.38465,136.75,0.8648,-37.2666,19.9857,lvmSFrame-00031092.fits,sdsswork/lvm/spectro/redux/1.2.0/1042XX/1042924/60656/lvmSFrame-00031092.fits,sdsswork/data/agcam/lco/60656/coadds/lvm.sci.coadd_s00031092.fits,60655,,,,,,,,,,0.0,98.49146575015075,5.54678212869495,2.4976860027690493,NGC2237,98.49146575015075,5.54678212869495,-153.99619597303717,-1.3403573222123526
1043XX,1043435,60656,31093,900.0,1,0,0,1.2.0,0,tile_id=1043435,2024-12-12T05:27:25.594,98.91415837827755,5.527704027481416,2.5352383189101366,1.222,-36.28,35.7,54.8846,2918.60506,64.697,100.17878278767138,8.967062722793905,1.1419996876284886,1.281,-34.28,35.35,grid146,51.274,3.6609,3263.27158,64.9605,70.85947207860012,-56.1280195342724,1.127719270204939,1.168,-47.08,36.41,WHAM_south_08,58.9008,65.8212,1161.42762,79.916,33.7291,17.4392,136.88,0.8655,-36.4581,16.8167,lvmSFrame-00031093.fits,sdsswork/lvm/spectro/redux/1.2.0/1043XX/1043435/60656/lvmSFrame-00031093.fits,sdsswork/data/agcam/lco/60656/coadds/lvm.sci.coadd_s00031093.fits,60655,,,,,,,,,,0.0,98.91415837827755,5.527704027481416,2.5352383189101366,NGC2237,98.91415837827755,5.527704027481416,-153.78560931562953,-0.9756094873579463
